account_age_days,has_profile_photo,has_bio,name_has_numbers,name_length,name_entropy,is_verified,followers_count,following_count,ff_ratio,mutual_follow_rate,listed_count,total_posts,avg_daily_posts,posting_hour_std,repost_ratio,reply_ratio,burst_score,inactive_days_ratio,avg_hashtags_per_post,avg_urls_per_post,duplicate_post_ratio,sentiment_variance,content_diversity,spam_keyword_score,mention_ratio,account_age_activity_ratio,followers_growth_rate,label
1602,1,1,1,5,2.557131824521535,0,149,226,0.0,0.7452271974940523,6,803,7.722576397515971,5.70858669449396,0.4312400203685855,0.7052754419782101,0.07176441257279165,0.6275383790797221,3.425530406662764,0.18037635171865707,0.028600648538695643,0.47500514975568714,0.8824820116226223,0.11208285670120884,0.09998929413308065,0.5009357454772302,0.266414290796263,0
171,1,0,0,10,4.455612012412592,0,251,681,0.0,0.06717453896701966,2,339,5.3148518791774535,4.118810734792127,0.8073744308773053,0.04677825979977946,0.9813100066961049,0.6309678258812386,20.70390704127887,0.7533153427314296,0.8391277304597099,0.45353658950797987,0.006577133339411254,0.65303923677593,0.8032400406543748,1.9709302325581395,6.5274130557140815,1
420,1,0,0,9,3.2886720888547085,0,7015,360,18.172206144801613,0.4160676904630624,20,7,1.2653312651650663,5.7279990981664,0.08051160372856571,0.281244901934695,0.0918736558581901,0.48598575231358,2.8220722115404246,0.05663878395672914,0.03584368959631264,0.4788035587829371,0.943368669237424,0.23620406036960595,0.20202881554841595,0.0166270783847981,-0.546026821439549,0
1351,1,1,0,8,2.0855924035314737,0,2592,12,200.47558755963775,0.9547923276929235,1,113,0.29204701310913983,3.8524514606082274,0.21009019944530782,0.4097821963678744,0.06673922012139803,0.27557752898404,1.2110133124986553,0.12291035039340557,0.19616882952871822,0.6655579916467629,0.811422666376464,0.008073816541212203,0.261858990173185,0.08357988165680473,-0.3720102763463725,0
1044,1,1,0,7,3.319357275415179,0,154,77,1.6838284904877896,0.4429088979839691,1,289,3.2196730772984083,3.370957295714347,0.30803847507944376,0.3173982284053736,0.2859829575012365,0.014311597033050419,2.797458004114142,0.1473375410805074,0.007402443005786415,0.7441286854669108,0.7171746036033941,0.16855123737131525,0.5161063445059969,0.276555023923445,-0.24104746480531458,0
337,0,0,1,16,3.242726005922755,0,21,1285,0.6846519500719119,0.06957252888126535,3,486,30.17627182620786,3.088314769414953,0.9642467639124798,0.10915737648940206,0.8529143623605098,0.36462342031995676,14.877577490410506,0.6109132966553432,0.544619741370028,0.11984472975653103,0.015504420673892596,0.889707705747809,0.8191884364497557,1.4378698224852071,-1.2446085594097847,1
1153,1,1,0,7,2.16140280890109,0,143,78,1.4855415474015063,0.8918151124933975,5,128,0.19671803459303522,5.8399792145833,0.3843236656788909,0.26853053214513806,0.1034419503237972,0.08064001044830177,1.1083841971592379,0.2171166285989606,0.17971447466023144,0.7216336564087371,0.6733415460128603,0.046986450309951425,0.4928857774141334,0.11091854419410745,0.7560372333144545,0
141,0,1,1,14,3.79864091415983,0,462,3861,0.05034065316609465,0.07731723983084868,1,1648,34.055784078042905,1.087321714777899,0.7588012626736994,0.01577214175166418,0.7484263492764759,0.5271592236901897,12.90602818643621,0.4663685050525468,0.8473744193921121,0.20995076033123017,0.6938994573245948,0.5409022708139369,0.30911861885147746,11.605633802816902,6.140362153569903,1
148,1,0,1,17,4.041569355829035,0,185,2394,2.043734759442687,0.19978671285741814,0,27,75.64938323876537,3.565675610768038,0.9247766727480232,0.03387703775227446,0.6098923098603072,0.8000131310962333,4.383996115491682,0.41818399012749696,0.7332103206273314,0.16175856580415898,0.02933821969099714,0.8458798623417632,0.6188038333782523,0.18120805369127516,6.6792531737327785,1
158,1,0,1,20,3.4965785685031223,0,48,4548,0.6333031802487095,0.13860155927871637,3,16,59.1425527104989,1.0691082009462323,0.6781853085674927,0.13449944233143854,0.6070638249290197,0.7843330081472326,16.2437569716526,0.7545274800207789,0.9490457453628086,0.2417245480819142,0.003149054937294067,0.6751234391730967,0.7408145663842565,0.10062893081761007,10.39916706259711,1
19,1,0,0,10,3.937111117832647,0,18,1586,0.0,0.21735346605806152,3,504,209.13903213815527,2.485087334946309,0.81297163524719,0.04845727590483154,0.7884175221246511,0.749812429327608,6.319658407953439,0.6077300257488983,0.6395587444567673,0.32788608334309854,0.04653489090202304,0.6579436193140938,0.4393155603656924,25.2,9.70228286078519,1
1268,1,1,0,10,2.458634527364466,0,590,21,27.458325263122457,0.6970354146397656,11,59,0.2980760694157709,4.857130327744736,0.18572906058643376,0.29500736134372063,0.16233576914383616,0.03382320182000425,1.759117283377673,0.03500686672587896,0.09172604718559076,0.39972704727167785,0.8425427574429087,0.06396333674253112,0.17529861476294145,0.046493301812450746,1.7917915360244858,0
1225,1,0,0,6,3.017755873364098,0,2,28,0.0,0.4929699325980877,36,14,2.6347325095298677,7.2503922208713645,0.18770886643133816,0.19728805849798356,0.4331006167642364,0.5918281946094285,0.6569843694871577,0.20813343438118959,0.13837563425059773,0.4955283270855897,0.692316714516677,0.15745741950886818,0.27300832044757406,0.011419249592169658,0.3463720384061565,0
243,1,1,1,16,4.27923232270896,0,1059,2991,0.0,0.3,0,251,1.774271455750791,2.8333136879624843,0.6363377851346834,0.185672069098358,0.8647926284267152,0.32278366122779867,1.8892194085331382,0.22801476193890716,0.8828657630156024,0.35090122243469524,0.07369387955558875,0.6579997719302118,0.3418312962997531,1.028688524590164,9.569999300256924,1
366,1,1,0,7,2.4041196915079146,0,5878,265,22.310240336505785,0.9541912177522786,6,663,1.4024068247904127,10.169659799787937,0.2624636667473977,0.19883863715742994,0.20014131776076977,0.3487668331940558,0.42603159990657596,0.5694405051925453,0.0975797252912175,0.7510427978660573,0.5607478729783454,0.01859810025971465,0.6824752329677181,1.8065395095367847,0.8382681255141728,0
106,1,0,1,13,3.7071461551799683,0,213,545,0.6156713076162009,0.18733796247538825,2,36,27.98113494973646,0.15865993518720956,0.6486184970929675,0.07024200715459637,0.8761605547005651,0.5561859069126486,15.855082217913504,0.7626668882156499,0.8622663633311616,0.06584050526994856,0.2631315808506754,0.84783724966917,0.608717134338696,0.3364485981308411,7.521669956828724,1
1158,1,1,0,7,2.7359029514613713,0,1045,548,1.8742418703247965,0.8325527295583984,0,353,0.0,4.794741556343826,0.5283303511710612,0.3622547109938296,0.14139985355394027,0.5281327206621028,1.4733042973312434,0.274613500728959,0.03360508175745487,0.25777466496418594,0.8901497707104601,0.05121359478372719,0.2960358665591347,0.30457290767903367,-1.8438413991047073,0
796,1,1,1,16,4.171345753405934,0,1058,626,2.863999996806427,0.3,4,58,0.533934434887483,3.7848744330347763,0.8653643060419922,0.050711826499569165,0.8066713257814181,0.668321164909767,10.178187236172262,0.643022334060898,0.6702967134728486,0.01773249868697871,0.04893257910719363,0.910999266958807,0.6761033420109301,0.07277289836888332,10.912160683844382,1
179,0,1,1,13,3.550490635459058,0,9,209,1.4908558103348482,0.044456073579847155,2,0,4.308542826475527,2.551916406399962,0.5320746521349062,0.0847595706789516,0.7523837395060229,0.4432774694553518,6.750210173889545,0.479468070329111,0.629246513448577,0.4141109412858398,0.00023956253306439907,0.9511108806263538,0.46392918769136793,0.0,5.441732768241032,1
217,0,1,1,16,3.8641802819126694,0,2328,202,10.562312908031384,0.15617392614161327,6,64,0.9506312871268565,0.6373125933000054,0.794330862518736,0.1555571360619682,0.7296183352868846,0.7246522621361955,8.700483187699435,0.8852345231785268,0.6346095240016298,0.3229554400202245,0.1025836784716154,0.738532695154953,0.690445360228887,0.29357798165137616,7.785983689552586,1
1138,1,1,1,15,3.730321418295505,0,423,282,1.4024866552163275,0.4373994543884051,3,250,11.696285863942524,6.50804623240521,0.42878426096875466,0.8037252617833591,0.20919046580169134,0.24568842368921345,3.6049465281639548,0.029992171178643893,0.017890244629033946,1.0,0.8505605065985554,0.005306586264052131,0.34134642753456085,0.21949078138718173,0.162735308013566,0
938,1,1,1,10,2.4001250340609537,0,330,191,2.501960456315977,0.17033373261293072,10,110,3.6987191048471444,4.01510721275239,0.3106124275757604,0.16272203775803362,0.16038655171687466,0.4122435381445152,0.6766041790743391,0.226990918278909,0.09694111162645125,0.7091879560426744,0.7550813403508905,0.05109871849546874,0.6719061362850353,0.11714589989350373,0.6118226456169198,0
1404,1,1,0,10,2.571619483411753,0,1426,399,3.8857860718336696,0.5545216790648689,2,96,1.850484994943586,7.621560048005405,0.17729173294885836,0.6891272885436408,0.31027560637154294,0.35218405558684657,0.40990956187343064,0.007003769493250177,0.28556394180270384,0.780465572299639,0.7823034384988558,0.08450197850651806,0.2022890948968356,0.06832740213523132,1.8999206142727065,0
1073,1,1,0,13,2.5017091530855553,0,45,94,0.0,0.34864221374382987,9,225,3.818395045947557,3.5337577494455794,0.14210134437211924,0.10893708139776724,0.1307284639794631,0.5240026996096878,0.9274914502187132,0.4210844654525706,0.09690750308964129,0.807383114318462,0.6466237195140674,0.00026894427270582897,0.3900792967358715,0.20949720670391062,0.6142532622029482,0
957,1,1,0,14,4.129405933763926,0,1843,429,2.9114731215449505,0.026464371818465306,1,308,0.8863517297789204,0.0,0.6638164421712178,0.5935495642680015,0.8537779397664067,0.8674141906418893,9.665221873021434,0.47015220974339855,0.6358221911839242,0.1719343367101091,0.004898341913551704,0.9143279142135108,0.5960529308963065,0.32150313152400833,5.879310047398806,1
840,1,0,1,8,2.643747176697609,0,181,113,1.465256152680185,0.690025496113048,36,91,0.0,9.372859966114053,0.4860457392272273,0.28890873993773875,0.3939097755342561,0.19690049182115454,1.2779468816369268,0.2602076028702063,0.15022232410850853,0.5440866499449083,0.7679777618570367,0.05429077074401817,0.19228199674194474,0.10820451843043995,1.0151067617638978,0
1516,1,1,0,12,2.89041178918048,0,64,69,0.583629111171428,0.9729582386698028,1,663,2.2506624430351043,6.843158567972003,0.21537580863369238,0.07560549677146204,0.12498804986880896,0.36935622834074217,1.5338938397144477,0.051616669614066385,0.46833460843712776,0.6152759289541069,0.8201816820623963,0.0071607677508905105,0.4382885262277194,0.43704680290046144,-0.65866982069855,0
1267,1,1,0,6,2.713906035956908,0,1024,147,6.214031987865867,0.3185219578013925,0,9,1.3203128388130103,6.446000144658856,0.27755349309373334,0.1480473947753359,0.12487370360223014,0.4274040632067506,7.276481554465938,0.06892599123646055,0.1885635355100274,0.9832151674077605,0.6557816829114026,0.05752109915187357,0.10930128690108838,0.007097791798107256,1.9489529917830564,0
934,1,1,1,13,2.7025188608261637,0,262,25,9.24788496017072,0.5072442431321713,1,556,0.2300472487088128,6.90682058113134,0.3859043807042509,0.565889462579684,0.17328022587684153,0.3166437962039147,0.42914621692666033,0.34122758229201255,0.09224133751522726,0.595516037498868,0.8813502794081397,0.03813630726978295,0.3993614272372566,0.5946524064171123,-0.21905172946054174,0
104,0,0,1,23,4.054452584223964,0,191,1620,0.0,0.17728901782663786,0,22,17.870480413340374,1.6194513466126592,0.5891287083510832,0.02022916663656255,0.340463697840939,0.46066302150384636,7.585424039103428,0.6996923385599957,0.7892574667531354,0.16628677484101587,0.10097647952522394,0.6817223643030201,0.5423130349499148,0.20952380952380953,6.369414087078575,1
1087,1,1,1,9,3.2774973704944834,0,85,13,6.80722603303486,0.34411229995487225,40,25,1.7760111382648485,2.1593142989350658,0.38981186111070126,0.35846467387554504,0.15518076082915863,0.32783692833575584,2.5345921121442117,0.4925581164580359,0.031729367655603906,0.4287463859428646,0.539004806336194,0.002893329337738818,0.43942061615976485,0.02297794117647059,2.199993376874564,0
411,1,1,0,9,2.3901525457990203,0,115,141,0.49069902698467277,0.5119848228807706,1,166,0.609609289247482,7.332042144749613,0.21934378928832252,0.39079266656992523,0.18341460269955207,0.5636178450250893,1.8307429996563052,0.31738225452818036,0.0145227743900956,0.9906756231095836,0.7443965937183863,0.12257236038869336,0.47043379896194165,0.4029126213592233,1.3060928489541177,0
129,0,0,1,9,4.483996097034762,0,582,417,2.198523580907357,0.024691809558799967,2,205,43.652417495891555,2.9327445841657305,0.5940397715216255,0.3204596014376316,0.7875625067216844,0.7099141498291857,4.107166332215331,0.40336257625335514,0.6297097096325651,0.4905288396376466,0.35150167299664004,0.8371105657519377,0.5868330590760884,1.5769230769230769,4.207013367943799,1
153,1,0,0,12,2.806062759409272,0,951,7,120.5578384538128,0.9083116264424295,8,2549,2.251009741363366,6.008838829253554,0.3160903182089002,0.5399583357252581,0.47195644455243524,0.06962571026711527,9.767068941120483,0.15317828312386428,0.16607165911315094,0.5593306807227169,0.613601851488568,0.02063383703110479,0.15125863874206893,16.551948051948052,0.29903625583992277,0
1,1,0,0,15,3.4642792550788353,0,65,1465,2.7783762900661366,0.2361286674999492,8,136,44.86587820017234,5.640204806262499,0.9212940046654624,0.01615707722059319,0.544104940479294,0.36771952399263175,2.170865240270557,0.6999992793295351,0.9693477255781349,0.08805414402203023,0.12057834412569908,0.7435836996127938,0.8395026613966371,68.0,4.393872740305664,1
978,1,1,1,10,2.8799394710637722,0,379,408,1.0803114243415486,0.4766010262248132,12,42,1.707851332255366,7.4398227613116115,0.155778716070074,0.5920050097790676,0.3981543409823633,0.23693720879772076,2.3709631611895996,0.010804818133788788,0.0018817736293047338,0.42666205814652225,0.6316015275972793,0.03316935143165442,0.4260297957794385,0.04290091930541369,1.1439066775946425,0
788,1,1,1,9,2.5275587839169202,0,78,43,0.9116987140003174,0.8196282093047644,17,678,1.3462560819960996,5.543095575190041,0.17820687060877138,0.22676780484399137,0.2888819498140833,0.38152553596321725,0.7200624710036205,0.004671154244262672,0.2916020799559402,0.8360587225069648,0.7435353873512917,0.14812119971747653,0.2939178263917109,0.8593155893536122,0.8029044484711167,0
365,0,1,1,13,3.0614506875707073,0,42,22,1.0999139848118111,0.4018150998084357,5,78,4.92741042590976,7.487026113684287,0.2099441516105604,0.43987793434405026,0.339802375157688,0.29424711534365,5.643882061625382,0.11422252694411496,0.07026748070139224,0.6514448007464257,0.47002575026176846,0.05177875013139577,0.1502564200944015,0.21311475409836064,-0.5224320561307361,0
1555,1,0,0,12,2.1182098897949904,0,712,127,6.293497184610621,0.5570002388200808,184,97,2.60300300263184,7.685231604368815,0.43716723206490654,0.4834826849565626,0.11046470636571498,0.1824868121679174,1.1452696455338751,0.15436347761204416,0.10392407236490721,0.6624008499302125,0.7358684211079026,0.0457600432359177,0.09796036152961393,0.062339331619537273,0.335625651577851,0
1698,1,1,1,10,3.672978456337334,0,218,69,1.0218284250567184,0.5550567489829926,16,224,3.4356232603388768,8.139516303765205,0.18843579337715452,0.595040760869144,0.37133121529691504,0.5143296771593625,4.948408175494223,0.07347839866227332,0.06653648424936177,0.7007768650766368,0.9263805950820315,0.006652295930208269,0.5890195259337444,0.1318422601530312,1.6289926006061959,0
185,1,1,0,8,2.449020117790951,0,2124,46,45.17639451934225,0.4217648268465471,2,17,2.1175283589350427,4.701640316323656,0.16701783411607524,0.6988136220718538,0.28430159318720766,0.3642099836946172,2.314611594777645,0.2533364701118059,0.7292167185437973,0.4703461366095285,0.47098500285396183,0.12266864063194854,0.291938231341039,0.0913978494623656,1.8738285094517713,0
1,1,0,1,21,3.6089816902877385,0,569,3735,1.5501001047685106,0.3,0,98,81.18996086460686,1.1698053800123658,0.7385131392063053,0.0932792294158824,0.9500935127401929,0.7653447118253837,2.2878505349069163,0.7932895732448161,0.7871869492616835,0.14491762839492184,0.009780817528802959,0.46005226145503086,0.7600405474370049,49.0,7.579863173450244,1
1126,1,1,0,9,2.6845180074939727,0,128,45,5.516329591043032,0.5217853111874678,21,87,2.7503162506922507,9.402167140017092,0.4126559695203353,0.26221209238425375,0.2086955047504811,0.37422087745549953,2.931211428585068,0.016042498191972558,0.02808737182392341,0.4814234255380746,0.3791535840019977,0.11641265697185556,0.5304523710418161,0.0771960958296362,0.35505709892053516,0
107,0,0,1,10,4.467124194811952,0,63,3965,0.0,0.05992465474764482,1,170,27.939174376516323,0.696962899953244,0.4617417711180157,0.0656252321392042,0.8507157947372413,0.6013578400992896,6.06883546036395,0.5159168618617901,0.4215523385295071,0.37530626831617736,0.2609678771782966,0.5405480064800866,0.7694639294266317,1.5740740740740742,3.7616135961716153,1
1081,1,1,0,10,2.0912563914816076,0,535,307,2.2382910958509936,0.462167351650976,48,191,3.1072423764742303,10.314650856470355,0.7013190072892569,0.5439134942074857,0.44325842361213075,0.12944578915275606,1.4678676590552526,0.23126316368583963,0.26060625396075354,0.26452743611533525,0.40005594111654663,0.05244538191824125,0.2469527232527422,0.17652495378927913,1.232438219662697,0
143,1,0,1,14,3.681613489517845,0,926,4294,0.0,0.009016645447943386,3,264,3.1536101429460537,4.344415214277948,0.19522775414535917,0.006708262814737699,0.6989729497865265,0.3408530345457256,7.552484736775257,0.891498806401688,0.8767297544627317,0.2154379985758752,0.031122771609507518,0.7323441115872936,0.36951373222950556,1.8333333333333333,7.144449984508968,1
817,1,1,0,10,3.180719168211368,0,89,774,0.0,0.6737584559224373,5,1058,4.310649857058578,4.731428355066275,0.5340918987263844,0.5271498750017967,0.2684473983178322,0.14201841106577517,1.231862784757572,0.2756098509630043,0.06753836466844793,0.7510954162205975,0.36927424774504136,0.09599820848371343,0.2222323071908752,1.293398533007335,0.41814370206747475,0
99,1,0,1,6,3.601236987900778,0,28,1033,0.9221370448372178,0.015591903042105532,0,12,0.0,3.719807781729659,0.6327190345349178,0.20246161467409268,0.8517326148712242,0.9151088182018101,15.565564310877955,0.5756559694551283,0.9574490662808418,0.051296948937340575,0.38475152007439717,0.8958245694851283,0.9015974323976559,0.12,2.7162680862797797,1
1073,1,1,0,6,2.1253142232346125,0,120,122,1.9030412466838356,0.33347657685431564,6,35,2.322612657767876,1.13537830509443,0.3515079872253914,0.11673064195255979,0.24713390118677298,0.09589153443797224,1.8514730908773096,0.1899313698082178,0.007435016614865359,0.6281430922276482,0.6232905200323929,0.1056397327915281,0.2682019241529904,0.032588454376163874,-0.093727198145796,0
882,1,1,0,12,2.576809288994231,0,327,37,7.772863468732858,0.318744313955243,36,306,4.4808334326572385,5.3535324011259116,0.32359382455778507,0.36799879369487026,0.3169200851574221,0.6542497493051286,2.607816876967609,0.09130073153214545,0.13081411342661925,0.43324690060080695,0.775513964210927,0.5395666452926605,0.5883890400662768,0.3465458663646659,-0.6723136516178612,0
1120,1,1,1,9,2.6018688124771536,0,506,18,28.056619991159245,0.9009710970940762,25,226,1.0257077975631992,7.135634672370195,0.04115760646367937,0.29738801870711606,0.1235278789394345,0.40795787227345737,1.9022903637363722,0.2874662664281287,0.1093631099329541,0.41716890512702975,0.7285000955959569,0.0033716785461040187,0.3158029022671936,0.2016057091882248,0.15305514554348582,0
170,0,0,1,9,3.389800328825328,0,167,1052,0.8778315928488817,0.3,2,143,8.9142419840909,2.42749923919705,0.8390135242630935,0.009854711843281527,0.7788245340703221,0.524692032207657,3.9615512809858413,0.8195194119994208,0.7305103354485278,0.329850308307452,0.3456236041215831,0.545052965070178,0.5936172260539496,0.8362573099415205,0.008361093034283229,1
985,1,1,1,13,4.463057465666514,0,54,1474,0.959099146091612,0.026924256768526042,0,983,1.4405227398890832,2.626094072207209,0.4134965701272518,0.18082652126876303,0.5198688881025825,0.4765748136842588,4.528890323195922,0.3790435225549001,0.8266173907387425,0.1377818443158601,0.183194831105844,0.8201318080141087,0.6354636532320831,0.9969574036511156,5.141789223275465,1
969,1,1,0,11,3.17682861351549,0,79,911,1.6044155270773444,0.7578058986012021,2,28,1.2843575161675864,5.923261366756258,0.1528621438920356,0.5663875542713241,0.5669306339627925,0.24803389210727056,5.135198662375935,0.15161138518002706,0.3945080267338343,0.7369143104234795,0.5097934448032365,0.064508238379197,0.1382443333698358,0.0288659793814433,1.543444286170856,0
375,1,1,0,13,3.5356954740400854,0,377,59,7.227553729949544,0.7904305255690773,3,457,2.5672257508774186,6.582011238402915,0.4615624534663085,0.41987767000515275,0.1817758108845706,0.07763009867478225,1.4414596260941834,0.2389758221529533,0.01895521599920923,0.8799543594739636,0.6067738561241324,0.010636038557113736,0.3827176786953786,1.2154255319148937,1.9375673747454605,0
9,1,0,1,9,3.7003754225504872,0,47,318,0.7058180411507422,0.08291827429221493,0,382,12.255576552004372,4.729073144490259,0.7601643535172895,0.08164068064899269,0.9733565112631066,0.8158173390547868,7.989373457669533,0.8136876206717835,0.7551811772972277,0.23957008318051368,0.25804823268310756,0.841404378850341,0.43030887395622114,38.2,5.120035472147915,1
839,1,1,1,3,2.7664867867822545,0,165,154,0.6604513512608545,0.32781061882019435,0,369,0.026587911342320525,4.421204511385337,0.09083167051454284,0.14657644227719482,0.20720092319600983,0.32131519786851787,1.8036029333314043,0.05668008885920131,0.09609005388827675,0.7799565261817616,0.25903846832892236,0.07885472020943833,0.14485085287398491,0.4392857142857143,0.28345332327593475,0
117,1,1,1,9,3.69886344091896,0,123,2987,1.0706544365574502,0.3,2,626,0.0,1.7477743055677775,0.8222380847980721,0.11188660045713375,0.8792839652067598,0.7901262922510998,3.274711996227626,0.9114457362799919,0.6200506482570561,0.16383328432101996,0.17763558089950948,0.8975975127551049,0.38348540929920194,5.305084745762712,-1.1338041063179176,1
236,0,0,1,16,4.403106653355192,0,104,344,0.01330307507921269,0.10371520414325605,0,756,35.354569002213466,0.36804227151949,0.661773968002834,0.04628746527850532,0.6137159323251479,0.7711240065849525,26.243370414956722,0.6067319815040856,0.6280643797864794,0.09287430595148692,0.13923675703633268,0.7176557950891438,0.33221221465083256,3.189873417721519,2.4237056824626975,1
525,0,1,0,4,2.94127139340505,0,180,22,6.864952431513599,0.8129312384934225,9,25,0.0,7.542730623763601,0.37005929421081235,0.47989319362979477,0.24496084478056282,0.5300205648634891,1.2796971026221864,0.1167604721697266,0.17039416306541283,0.5337125081071159,0.8195105271795213,0.23632598595426987,0.1719964002200059,0.04752851711026616,2.051132564792865,0
984,1,1,1,8,2.2663138592559346,0,19,231,0.8406793649772535,0.36700935319272504,7,2329,0.6885258638961176,7.075664774963816,0.0417322527438168,0.6388047752338987,0.12348025052805248,0.4902947141955111,1.8298295186934184,0.03865631434003946,0.10747375944524337,0.5051502270523323,0.7152585456477337,0.24691157136490582,0.2591833875329018,2.364467005076142,-0.5960379863490213,0
911,1,1,0,10,1.9512248862413848,0,730,59,12.541724817631495,0.39146201868009933,3,486,0.894810833500967,5.836870859139319,0.3931748845242533,0.21834253860612002,0.6332578478387779,0.33655711183189146,1.73240491539397,0.03837599579587895,0.08467178308513418,0.8320755504342405,0.9593769492901144,0.007418371612596554,0.37463795811703404,0.5328947368421053,0.4176713416347558,0
781,1,1,0,7,3.180277933902844,0,97,309,0.09095344644186718,0.5013954290283744,49,335,3.166322108791409,7.265904507795488,0.17006845154904165,0.4035621657296592,0.08962626742585844,0.4111472842517919,0.7128197143796542,0.3656780095516855,0.13481550942762752,0.6008528444541847,0.910616053286578,0.1707914007646489,0.20389185382256456,0.42838874680306904,0.1585925990745674,0
1103,1,1,0,11,2.971279718843712,0,1153,51,21.482657739765145,0.35703872135052583,1,152,3.775230602947782,3.2554028668214743,0.3158301649327497,0.4413015863303235,0.24980185256687557,0.4607687725788081,3.3099604989280524,0.052409125388183424,0.036196086391659374,0.8772348907600684,0.9104048127363854,0.471836670284294,0.1966511269368992,0.13768115942028986,-0.06798627658342549,0
985,1,1,0,8,3.0945443825337677,1,41,75,0.0,0.8458311553522915,22,242,2.4022491281081892,5.312590301732729,0.3364066947886372,0.2211387206972757,0.22021574017969434,0.4806812132905341,3.51874203960603,0.2746848558736707,0.22722889352101247,0.9088512421113631,0.6730759986659063,0.04212758147078438,0.12685480209382774,0.24543610547667344,1.3405900543223037,0
